,rmssd,sdnn,sdsd,nn50,pnn50,mrri,mhr,ln(sdnn),stdhr,cvrr
A02013,117.75276763505087,78.92459509404135,118.95396876666537,2.0,5.555555555555555,827.3148148148148,73.52623896174107,4.368492904168511,11.321286963959576,9.5398503303374
A02014,318.9171493478332,233.8279479858198,329.7176922971478,14.0,87.5,664.7916666666666,100.4486692932822,5.454585579899943,31.99335086453016,35.1731165882775
A02015,586.308355665093,462.50003264133585,597.5358931562297,10.0,41.66666666666667,1203.3333333333333,56.29866115977575,6.1366466275283384,20.20721978944076,38.43490575966781
A02016,249.79449548158527,161.75944550103137,252.74136549440877,29.0,69.04761904761905,699.9206349206349,90.63766661562669,5.086110327354759,22.421195911485135,23.111112521975226
A02017,585.0250978200552,376.3698934043386,594.9195426263174,22.0,75.86206896551724,1002.0689655172415,68.1006517863217,5.930572418870169,25.14063099877604,37.559280484259524
A02018,55.39860871856997,53.352307690880814,55.59454929942812,2.0,5.128205128205128,764.102564102564,79.04997244962838,3.9769172324988755,7.870101898071955,6.982348993101853
A02019,273.85151123512406,200.23982534531183,278.9483597389959,21.0,75.0,1020.8333333333333,62.49082028558447,5.29951577489637,20.894325872070116,19.615329829744834
A02020,279.02039522655144,181.236982577565,282.2837017425096,24.0,55.81395348837209,682.3255813953488,95.12903298559672,5.1998054708938755,28.924146818654638,26.561657296643816
A02021,354.94748808555556,237.58418381465543,357.22897140587,66.0,85.71428571428571,760.8225108225108,86.93557085305974,5.470522018836211,27.71832324772128,31.227281058995963
A02022,162.0097131259331,147.51596849480723,163.75306123875995,12.0,31.57894736842105,780.0,79.17095432348952,4.9939364309018215,13.009903403612574,18.912303653180413
A02023,755.0432290788242,461.13587617566293,767.094784627135,28.0,84.84848484848484,898.8888888888888,81.61606393264077,6.133692741815243,33.81845542549479,51.30065371546313
A02024,409.4387908549825,311.7858138643585,415.24634111515513,29.0,78.37837837837837,759.3693693693695,91.82104537515785,5.74231645804007,34.59819071738195,41.05851861305468
A02025,274.0072002693688,234.8398355361083,277.38856743595875,21.0,50.0,704.2857142857143,96.1965467680692,5.458903730872576,35.32677244048031,33.344398554822675
A02026,268.85473841903996,207.75359336376246,274.11778413908223,13.0,52.0,796.5333333333334,82.38944588940252,5.336352730162448,29.427545530033825,26.08222213304684
A02027,234.38822034786185,145.58029595360205,237.39708094394797,11.0,28.947368421052634,776.9298245614035,80.84960777418493,4.98072779661566,20.7308593088218,18.73789515491773
A02028,995.9827806475397,894.0063677742543,1022.7414140436478,15.0,83.33333333333334,1654.9999999999998,47.83638043564657,6.795712897938141,25.729905864146694,54.018511647991204
A02029,242.5079400970224,168.8311324296579,245.90668311647568,20.0,58.82352941176471,866.9607843137254,72.05977202909857,5.128898998981017,15.788052219586952,19.473906488550387
A02030,365.8088695374376,284.02222939783195,371.8287011980753,25.0,78.125,914.0625,71.45404985419756,5.649052507625649,21.244027565165595,31.072517404207257
A02031,81.53021945807335,61.679492808612494,82.19336863889242,2.0,3.225806451612903,473.2258064516129,128.24628545325416,4.121951506273997,11.94749718817262,13.033839652808366
A02032,185.81258243045244,133.8956344907201,190.5977056003481,9.0,45.0,589.8333333333334,107.14584071190272,4.897060649407767,25.7303446162654,22.70058793287145
A02033,470.0557211144025,355.1949932715126,476.80401930891026,28.0,77.77777777777779,811.7592592592592,88.91876841940639,5.872666915499282,37.9353737334341,43.75619855517664
A02034,246.72552532821743,173.95037154908607,249.500734731244,26.0,57.77777777777777,662.0740740740741,96.98856743230493,5.158770037549025,26.041973342473547,26.27355130804052
A02035,318.23250906304565,278.33766337095346,322.29715233270394,32.0,82.05128205128204,758.2905982905984,91.24272194455857,5.628834993083126,35.117718958205906,36.70593622001978
A02036,146.07067818698158,89.60105520458242,147.53844155353843,9.0,18.75,619.0277777777778,98.9521438472766,4.495367096748396,15.121596223289878,14.4744805356292
A02037,221.15307041855775,154.75794339474484,224.6318922307526,11.0,33.33333333333333,894.1414141414142,70.11185167611025,5.041862240746499,18.636523493425543,17.307994121192653
A02038,163.16414950147498,101.33130567450603,165.51168432185935,14.0,38.88888888888889,801.2037037037037,76.141180818294,4.618395402746854,10.43417958032168,12.64738358123963
A02039,253.19806330076707,214.86374221361922,257.3026652759544,14.0,45.16129032258064,931.290322580645,69.27200816496736,5.370004070072756,22.176249790037165,23.071617625986136
A02040,240.16906365791993,204.86889784963077,242.6547748512802,33.0,66.0,577.0666666666666,114.51558090856744,5.322370251871821,30.907003608363624,35.501772963776126
A02041,547.7117381872952,442.72969556303013,563.317647945431,11.0,68.75,1069.7916666666667,65.55338484401624,6.092959415787589,26.70974188478978,41.38466482380807
A02042,387.5112005549718,301.66928259371394,393.6878613425347,30.0,90.9090909090909,899.0909090909091,74.45934657717898,5.70933132657559,25.814805548847783,33.552700794043005
A02043,155.4307889664405,100.56931578258835,157.23601457446648,13.0,30.23255813953488,676.9767441860465,90.79041733985522,4.61084719903848,15.51650057287268,14.855652966854342
A02044,227.68044237128456,170.3377337913677,231.0990612146144,30.0,88.23529411764706,828.1372549019608,76.00583431672152,5.137783135593484,18.294543587831665,20.568780450715646
A02045,235.20271567377247,240.31541589786906,238.43686415612996,15.0,41.66666666666667,800.925925925926,84.58705986089076,5.481952293401617,33.524341917114725,30.004699325976713
A02046,51.88127472091124,47.5674538173178,52.036735768959744,1.0,2.7027027027027026,799.4594594594596,75.24902675595419,3.862148784044636,3.436650257291935,5.949951964978899
A02047,158.01175552691012,115.68182707454089,159.51395696723208,39.0,72.22222222222221,540.5555555555555,115.50569789338115,4.750843552498563,21.817858032330488,21.400543549247033
A02048,121.13009535206352,108.48850675330073,122.65785805422391,6.0,14.634146341463413,722.8455284552846,84.8870607086816,4.686644238828683,14.135468211755322,15.008532595496558
A02049,426.282786292021,295.02236261755553,433.077558406092,18.0,54.54545454545454,843.3333333333334,79.16203131565126,5.687051158949968,27.167588155114583,34.982888847931484
A02050,148.1560183094729,98.54221082026267,150.68315468363778,12.0,42.857142857142854,1016.3095238095237,59.6261809812212,4.590484992628932,6.437657346897183,9.6960825921308
A02051,270.50189225352403,185.02041127246108,273.8313676082031,33.0,78.57142857142857,708.015873015873,90.70187764731175,5.2204661501947776,24.57119673450393,26.132240578780515
A02052,186.9465688581717,171.6094517256221,189.51732166462477,7.0,20.0,845.3333333333334,75.75931783817578,5.145221265523158,24.377804726200555,20.30080264893006
A02053,359.09893731898694,213.36869224515894,367.541398569084,13.0,65.0,976.9999999999998,65.61968710626273,5.363021618850622,21.08354812618094,21.839170137682597
A02054,190.0167077031628,196.9394312296819,193.12340363089697,5.0,17.24137931034483,1024.4827586206898,62.68723022204434,5.282896225776905,22.74918818239648,19.223303620534416
A02055,309.23395839661754,382.5236711294596,320.6619311269644,10.0,71.42857142857143,908.3333333333333,78.62691114772691,5.94679053665755,35.112101885543765,42.11269773902308
A02056,1546.9019217634825,1125.7180189554833,1603.684954551683,14.0,93.33333333333333,1950.4444444444441,48.21042444791033,7.0261763501221255,37.67260909737178,57.71597453913269
A02057,197.12292309244665,137.15401703662528,199.1472208751098,34.0,70.83333333333334,617.9861111111112,101.5437147142627,4.921104506321258,21.327297942485178,22.19370542001802
A02058,308.272443857016,228.3208732178322,313.2925314698564,19.0,59.375,889.7916666666667,73.32159046037751,5.430751978256217,25.179880425958014,25.660037261662243
A02059,255.52342793220004,215.5626029077347,258.7469256048688,33.0,80.48780487804879,707.560975609756,92.70255184866757,5.3732513680885825,27.277033490347325,30.465586760486467
A02060,528.270158412682,376.0634225259525,536.3378517742256,27.0,79.41176470588235,864.8039215686274,78.52521655669936,5.929757806096266,24.45320302453234,43.48539745793805
A02061,392.0964181672681,261.9333661813407,397.14219409071296,32.0,80.0,733.5,92.37413260426783,5.568090143862226,32.67083030446218,35.71007037237092
A02062,372.91310152172144,263.2360064827466,375.38740223186227,48.0,62.33766233766234,753.939393939394,86.99287937557851,5.573050992840518,23.367785194641602,34.91474362512314
A02063,97.18106576982751,72.60276143963787,98.35999623271334,14.0,35.0,728.5833333333333,83.40053002973373,4.285002957466035,11.180898954288049,9.96492207795556
A02064,250.67796960332282,228.32297762998175,253.6342679535671,21.0,51.21951219512195,723.4146341463414,93.14214790788446,5.430761195120281,33.57777184554297,31.561841142377787
A02065,145.42493836482345,121.4708706389853,147.98847215062656,6.0,20.689655172413794,681.3793103448274,90.39807150537864,4.799674486209217,14.474400785833499,17.82720267474987
A02066,258.8643288302595,206.6130697063395,263.28907431546656,12.0,38.70967741935484,1047.204301075269,61.0526215218791,5.330847815605945,20.7091861063069,19.729967638042478
A02067,236.51520975287076,140.9748771560376,239.44237213294053,22.0,53.65853658536586,711.4634146341463,88.06009494651377,4.948581698304589,19.95464561312979,19.814775328754
A02068,85.26360912450089,83.40698499645477,86.40589758246695,4.0,10.256410256410255,756.6666666666667,80.79394318743876,4.423732058812711,14.160940929086989,11.022949559002832
A02069,321.4367547459178,213.16552593280207,325.52736786158357,29.0,80.55555555555556,681.2962962962961,96.86266673850923,5.36206898096572,30.446909282061494,31.28822614941918
A02070,257.9802083082884,177.6112540796826,260.94562276626493,38.0,84.44444444444444,638.2222222222222,100.86200311621906,5.179597196116211,26.141250474421376,27.82906139827896
A02071,82.80336530840583,85.75340175092104,83.34096313168055,3.0,4.477611940298507,881.5422885572139,69.21957940607552,4.4514757558238705,12.394911374509409,9.727656048273115
A02072,394.9542870876184,298.54580637829946,400.13342001466987,29.0,82.85714285714286,828.095238095238,82.08216591695212,5.698923376263295,29.231139381946875,36.0521100284318
A02073,223.29929041404316,135.76394533491387,226.27654487146805,22.0,56.41025641025641,794.1025641025642,77.96530078232334,4.910917681603542,15.028069761721394,17.09652524398334
A02074,263.9728521395082,223.08669157453554,270.7483132409268,16.0,76.19047619047619,757.4603174603175,87.50692837990611,5.407560447371166,30.795028919679947,29.451931201164584
A02075,510.35088389397157,473.0391315612718,519.923564402031,20.0,71.42857142857143,1049.5238095238096,69.2017481742805,6.159178115643461,31.621411850027204,45.07178658251682
A02076,373.80125862867413,225.90455526563568,379.9408003331434,23.0,79.3103448275862,1008.735632183908,62.7465363533272,5.420112588235834,15.39853306995385,22.39482259356233
A02077,128.9096407304397,88.04794001751905,130.82045623505266,13.0,46.42857142857143,1032.142857142857,58.614708042629445,4.477881439069659,5.950957188250354,8.530596264673127
A02078,219.15960150294794,170.13064551045753,222.13380373120484,17.0,44.73684210526316,750.0877192982457,84.16496499927707,5.1365666449057255,19.850761372768297,22.68143326884827
A02079,93.13249997417836,134.71768115403518,91.87970582169028,3.0,10.714285714285714,1045.7142857142856,59.39716167734349,4.903181338009445,16.601709652753883,12.882838361724676
A02080,298.9836585336654,199.6026567278089,302.89603689560187,29.0,74.35897435897436,738.8034188034188,88.06490481667785,5.296328674048347,26.88252700390995,27.0170185529311
A02081,226.59784022929523,148.19186515650836,228.78922937893205,43.0,81.13207547169812,671.3207547169811,93.52034789819011,4.998507820373696,19.949395205375026,22.07467356181828
A02082,222.9737936653066,146.30543236524701,225.59495734419974,24.0,54.54545454545454,658.7121212121212,95.63896196649817,4.98569643901988,22.01100013298543,22.210830445327893
A02083,142.33567523444165,139.03188302919943,144.14093688681814,13.0,31.70731707317073,711.219512195122,88.59106301195165,4.934703281139214,22.417218138709067,19.548378615216656
A02084,233.66698183083724,203.59743243414184,236.41455540664387,26.0,59.09090909090909,664.8484848484849,96.72412783826285,5.316144673762577,22.532945278865068,30.623132499210033
A02085,87.53372365995736,83.75775756825126,87.67347115748792,1.0,3.0303030303030303,873.8383838383838,69.89772742533157,4.427928794096109,13.363449748291785,9.585039878923679
A02086,269.2041627205153,183.2248372796892,273.8432905573026,24.0,80.0,965.3333333333334,64.36598075971636,5.210714017721408,12.380504443444512,18.980473475105924
A02087,382.79879915553636,222.81727254818648,389.59505047031854,26.0,89.65517241379311,1007.5862068965517,62.60739778297353,5.406352029950323,14.6525950788893,22.11396613243466
A02088,748.4256981431262,476.8768422074455,763.0341592649233,24.0,88.88888888888889,1039.8765432098764,72.71100981280712,6.167258265113714,37.72496665960645,45.858986369230784
A02089,181.73633439159946,162.90294930423693,182.9964845715334,17.0,23.943661971830984,834.1784037558687,76.30332526556825,5.093154620442491,23.311600597510854,19.528550316187786
A02090,1136.7240412227234,725.2204812171341,1161.6377403430022,23.0,95.83333333333334,1187.9166666666667,73.27036159980175,6.58647572064562,43.60799089876428,61.0497774437433
A02091,445.61726568294847,302.03838100597915,452.52311267869794,21.0,61.76470588235294,866.3725490196078,73.70196161929094,5.710554098723465,14.899645741049499,34.862413559590216
A02092,217.6361289712022,165.10006935165472,219.9738815918566,9.0,18.75,591.3194444444445,106.29334560916715,5.106551770984472,19.213159199549114,27.92062241531213
A02093,323.07017600567616,207.54238190178935,326.9742343898565,14.0,32.55813953488372,672.6356589147288,94.42927219633766,5.33533556894364,17.600307448644624,30.855096537202748
A02094,6.336522323129244,14.592096933932867,6.3725649635162975,0.0,0.0,651.5555555555554,92.13263635315296,2.6804800762603547,2.0706524912755024,2.239578315235263
A02095,74.33968582721404,78.76359377087678,75.6697151910951,8.0,32.0,649.3333333333334,93.59283824197252,4.366450882121464,10.314202082630992,12.129916905165828
A02096,621.0431650011235,396.5575902197101,630.6470809737731,30.0,88.23529411764706,847.9411764705883,86.22734257824226,5.982821276983421,37.438081978422424,46.76711088265745
A02097,163.42729127096166,118.4101459464852,165.61414935783762,2.0,5.128205128205128,751.7948717948718,80.92156508342126,4.7741544108941305,7.45904573674203,15.750326370780773
A02098,295.9542006609957,230.11886005864395,302.49028144780186,21.0,95.45454545454545,1329.090909090909,47.569337909324055,5.438595958300588,15.402623162449064,17.314004518776223
A02099,190.36125500586357,174.2602730739398,193.61523245227346,21.0,67.74193548387096,945.8064516129031,66.36991224784703,5.160550003850804,16.98745862729402,18.424517275894047
A02100,274.6341778146551,206.46584240049023,284.7918718229336,11.0,78.57142857142857,863.5714285714286,73.94753297564127,5.330134986614833,20.86442905328965,23.908368847037746
A02101,453.91268807454776,328.17337556708924,460.04450171979045,36.0,97.2972972972973,796.3963963963964,85.97170106075667,5.79354205277881,28.910171766714868,41.20729037098066
A02102,435.6836592024738,267.6443291817788,439.2075409177988,35.0,55.55555555555556,947.9365079365081,67.85472702466497,5.589658969175288,16.766005561927972,28.23441516820506
A02103,1252.1781023480644,1685.8276977363453,1238.7150428024022,12.0,80.0,1303.5555555555554,93.08492852238365,7.430011937453529,48.356105230537146,129.3253433312914
A02104,302.91082971764797,180.5818971061417,306.9583415113904,30.0,76.92307692307693,748.1196581196581,85.36442752317599,5.1961843984512495,23.028430134004996,24.138103463290964
A02105,62.02917900165247,47.28522711518433,62.67224297889105,20.0,46.51162790697674,680.7751937984495,88.56014518094656,3.856197923568647,6.279359513301674,6.945791730652219
A02106,173.34106967704338,141.1196334953234,176.34408384138266,23.0,76.66666666666667,981.6666666666665,62.197294322229816,4.949607995141471,7.851146660496374,14.375514447740926
A02107,208.30182410122217,147.98599940671403,209.72007266530724,39.0,52.702702702702695,803.8738738738739,77.80290972477438,4.997117670686102,18.100128101532206,18.409106728841486
A02108,360.83736447824197,220.312937482121,365.75879505875116,23.0,60.526315789473685,778.7719298245613,82.64803891057697,5.395048978739066,22.52627174122259,28.28978922388127
A02109,197.75754341367482,146.65604280575405,200.24970727934289,10.0,33.33333333333333,972.4444444444446,64.1417619272564,4.988090000205313,17.25355141394888,15.081174420152951
A02110,305.1025757009377,225.54002007092836,313.94235764160373,16.0,88.88888888888889,782.7777777777778,82.8485391307692,5.418497615794687,23.860560366969924,28.812777581807737
A02111,519.1693609958368,345.36736313711253,526.7041967977564,31.0,86.11111111111111,790.6481481481483,89.14915240085939,5.84460867119922,34.60848250073677,43.6815496179976
A02112,180.87815847293558,144.03374252056145,182.87663802219114,3.0,6.382978723404255,609.3617021276596,100.79237337319721,4.970047595186095,10.301029978680159,23.636822271181522
A02113,576.1936464121977,407.66893361602393,580.7958023348529,58.0,90.625,877.2916666666667,82.54059959087485,6.010455407795156,34.10743008359248,46.469030666276765
A02114,618.3548321252923,366.41497556534864,629.6882481272079,27.0,93.10344827586206,874.7126436781608,80.79267820175417,5.903766504140901,33.12601113892113,41.889754105368375
A02115,334.373755071788,253.42252107164333,338.2288413472423,27.0,60.0,653.2592592592592,104.10013387944993,5.535058139516542,33.60061438076907,38.793559751300435
A02116,295.0204010522612,209.76490793026136,298.4657719214153,29.0,67.44186046511628,683.4108527131783,96.02481479463559,5.345987417578533,28.87085385444041,30.693821600503306
A02117,438.2858022391832,292.68881170049445,443.5863255736153,29.0,67.44186046511628,684.6511627906976,102.05058784494524,5.67910996850705,35.84132713583885,42.75006420897168
A02118,466.2730580497052,317.4865345645788,470.07188536805626,53.0,85.48387096774194,724.1397849462365,97.40702949589183,5.760435406613158,35.65789369477839,43.84326633678198
A02119,405.74642170961744,325.8445722678366,412.87246024690853,28.0,96.55172413793103,982.2988505747126,68.95673029074726,5.7864204954901615,26.451304365139766,33.17163326386823
A02120,286.4888224881173,251.05894888094411,292.78807569355604,17.0,70.83333333333334,765.5555555555555,88.7521128213347,5.525687767656787,34.175103614057605,32.794347459049305
A02121,517.0536185391651,353.7555818583029,530.3061016087867,16.0,80.0,947.1666666666667,74.51423913204268,5.868606227937701,33.55882287777299,37.34882088949177
A02122,307.3890158328266,198.22074941397113,309.85304479736794,37.0,57.8125,930.2604166666666,67.38062991943202,5.2893813056896635,14.940600596327844,21.308092429025507
A02123,172.18870157170284,143.487599892471,174.47490218220923,8.0,21.052631578947366,782.8947368421053,80.67196199988855,4.966248619566795,23.105292962392152,18.327827885424867
A02124,210.33415281512376,122.95594779396373,211.69539582839445,27.0,34.177215189873415,750.5907172995782,82.25463105082608,4.811826143205544,14.911913126035621,16.38122414254281
A02125,496.14390244144346,348.5030214724237,502.78649025316594,31.0,79.48717948717949,749.8290598290599,97.63247185393274,5.853646900098213,40.4882243058274,46.47766272913891
A02126,269.1185358253614,167.93600880246933,280.0707073929745,12.0,85.71428571428571,723.5714285714286,88.06868603517653,5.123583006857132,24.843822917099413,23.209320071417284
A02127,254.85144547217945,258.3950094024842,259.16678062359665,11.0,35.483870967741936,918.6021505376344,73.01508383934194,5.554489458264061,29.108256774607366,28.12915354609743
A02128,455.41625822314273,344.34400958179293,463.656010360658,27.0,93.10344827586206,1006.2068965517242,69.18109338099804,5.841641185532705,30.821530311554145,34.22198861505139
A02129,263.5103908732845,165.25169262928242,266.57870457704075,30.0,68.18181818181817,670.3787878787879,95.51367107087611,5.107469721519172,25.59459784322736,24.650495453797355
A02130,253.1132320597396,222.93808308337293,257.12940644876255,22.0,68.75,902.7083333333334,73.18915246876571,5.406894078572367,29.006643371519484,24.696579709212784
A02131,212.7615559136489,133.9327409339354,215.1818415486059,17.0,40.476190476190474,690.4761904761905,91.12013696886561,4.89733774061137,23.027778402830318,19.397155583535472
A02132,244.2381779773575,178.38132842229385,251.75462688273035,9.0,50.0,678.1481481481483,95.38495335829965,5.18392355335852,28.88689015411807,26.304182782096845
A02133,367.11525589535387,220.05216998780054,379.1000551989565,14.0,82.35294117647058,667.4509803921568,98.89875373244814,5.393864654548175,30.38639517619275,32.969038394176934
A02134,251.46809085219118,150.45834245272036,255.5732423363748,16.0,50.0,777.8125,80.44936667477879,5.013686251540224,18.42730634687151,19.343780468007438
A02135,225.87989816506854,192.18488369868194,228.26695439580342,33.0,71.73913043478261,624.2028985507246,104.63460931952154,5.258457844633025,28.764645664160525,30.78884832878814
A02136,365.78974391327154,216.84355166127324,368.1296382654222,62.0,78.48101265822784,747.6371308016878,87.69332996520457,5.379176133437456,26.862814538208518,29.003849959772985
A02137,306.6023775529912,253.4749312468776,311.0626562368704,13.0,40.625,923.8541666666665,72.06817640312666,5.535264927596384,27.75606502320957,27.436682150975596
A02138,418.9841433972182,341.8098695592399,429.23685890863527,15.0,83.33333333333334,801.1111111111111,86.56413479145827,5.834254645511068,31.066246528675098,42.666974008781686
A02139,296.81102342354296,243.8371591942635,300.4955735031019,25.0,64.1025641025641,749.1452991452991,90.1891312314235,5.496500622144423,33.2995829981303,32.54871377721487
A02140,160.60648942195465,100.43731538122496,163.80340076788002,6.0,31.57894736842105,940.0000000000002,64.50926976620796,4.609533805350179,6.831777139158553,10.684820785236695
A02141,222.12421449870487,169.44117460970497,224.82280138542887,14.0,34.146341463414636,722.8455284552846,87.47754803466613,5.132505814133748,21.90719683508919,23.440855333476225
A02142,207.1100030826766,170.9388599748624,208.6933099154974,27.0,51.92307692307693,1127.5641025641025,55.21661756067327,5.141305948561909,15.01527872356212,15.16001259583771
A02143,430.0856319311897,326.2092143075026,435.73238088276906,30.0,83.33333333333334,810.9259259259259,85.48973254619568,5.787538937205199,32.30512812099236,40.22675855813003
A02144,350.9458120037379,204.5608167466803,356.2675655779351,26.0,76.47058823529412,871.2745098039217,73.13036518841216,5.320865323674806,19.295185839218018,23.47834286954134
A02145,87.47240244002958,55.96233506329444,88.50674593105624,7.0,15.909090909090908,666.6666666666666,90.7243985104663,4.024678876290808,9.078642614890006,8.394350259494168
A02146,457.317814362543,315.44734682594594,464.6214302813663,28.0,84.84848484848484,860.5050505050507,79.86123218350903,5.7539917800220435,31.38468580013797,36.65839574570799
A02147,352.15211359739294,321.83969895944944,358.19058141000505,23.0,76.66666666666667,942.4444444444445,73.61642760470315,5.774053592267771,31.947420309758446,34.149461101568555
A02148,181.42732158049682,122.00511891779622,184.74063042303533,9.0,31.03448275862069,1014.5977011494252,60.57681444993392,4.804063002195622,12.991596337596581,12.02497490183332
A02149,215.38858648169548,162.75674647038247,217.44301015970075,27.0,50.0,546.0493827160493,118.28853262657191,5.092256733196548,29.04629014548882,29.806232114178115
A02150,280.1217267870913,191.13847584212417,283.35211146992634,37.0,82.22222222222221,654.5185185185184,98.8302775430986,5.2529981697669195,26.262738940674627,29.202913352972804
A02151,71.37537701787952,89.30450222495539,72.36498071408059,3.0,8.571428571428571,834.6666666666669,72.9756165587318,4.49205190346437,10.591830665216774,10.699421193085707
A02152,401.99251211680524,236.92298640157873,408.03970580710836,30.0,88.23529411764706,862.9411764705883,75.27613485926547,5.467735136434752,22.115216060604418,27.45528813106229
A02153,231.68567195883423,158.28907867287612,234.18728366809958,21.0,43.75,620.3472222222222,101.46353885829667,5.064422973179577,19.244706625182946,25.51620656990279
A02154,176.01632319687292,162.9504409197767,178.19362738846112,5.0,17.24137931034483,1008.505747126437,62.23893634867541,5.093446111139233,17.76089335288948,16.157611534101402
A02155,263.2788269890701,224.14338474197774,267.0047294959253,17.0,45.94594594594595,787.8378378378378,84.6189313708296,5.412285957526985,31.25558425370047,28.45044677685481
A02156,17.02251690765338,22.450024470820534,17.245290128338176,0.0,0.0,748.4615384615385,80.23519298590706,3.111291704201947,2.4228032093484635,2.9994893948681085
A02157,194.87684348578753,213.26335830971777,197.23042029277096,16.0,37.2093023255814,670.4651162790699,100.01095485845413,5.362527825956045,34.101528276110386,31.80827057689165
A02158,231.23446941353973,167.5706926466169,232.58081049246675,59.0,67.81609195402298,686.8582375478928,92.71934022283193,5.12140530788035,23.795939122902343,24.39669257587271
A02159,106.43493346513819,71.75376637469189,109.51467505447654,11.0,57.89473684210527,654.9122807017544,92.6765222031086,4.273240346289085,10.320504167292045,10.956240780491395
A02160,342.4675572631337,270.4806561540683,347.90044872380116,31.0,93.93939393939394,864.8484848484849,78.18206827640817,5.600200584284252,30.91478554730712,31.27491819581028
A02161,156.2131226323182,153.612897891385,158.49266640275414,7.0,19.444444444444446,785.4629629629629,81.08594190942428,5.034435787835272,25.116364307686215,19.556988061145326
A02162,184.29509635278563,108.36673730298692,187.62332804721595,11.0,37.93103448275862,1025.0574712643677,59.379931827957215,4.685521190468547,8.633454152791836,10.5717718606861
A02163,615.4766295168985,423.78295768120205,625.1220161867028,23.0,74.19354838709677,935.6989247311827,77.13715792844044,6.0492214319090705,31.288393346530423,45.29052524057894
A02164,220.57164788760105,161.70590612462425,222.79530124510072,24.0,48.97959183673469,660.204081632653,95.2570963542961,5.085779291114698,18.479892766827486,24.493321174981727
A02165,322.98724469229137,219.04877578256367,327.3225361539489,25.0,64.1025641025641,741.5384615384614,87.53778528743631,5.389294425486306,24.94874998319388,29.53977266777311
A02166,35.971954095954835,34.09129732480097,36.124020242152966,1.0,2.0408163265306123,605.578231292517,99.46468673629667,3.529042141301357,7.112062162121815,5.629544716631928
A02167,167.7936257868601,180.46084676770528,174.64493895001564,4.0,28.57142857142857,1040.7142857142858,60.084171936387115,5.195513838829009,15.308012737357817,17.340095090925693
A02168,233.72303058632247,200.59699259747998,239.4769432517593,16.0,72.72727272727273,620.0,105.66644422710414,5.301297883378963,30.02498623799689,32.35435364475484
A02169,323.5903706375526,245.97874457798886,328.8565134806903,21.0,70.0,975.1111111111111,64.98175738673132,5.505245128044792,16.210110685814996,25.225714462191203
A02170,72.60833076837461,72.91740018871067,73.43012863533875,8.0,17.77777777777778,648.5185185185185,93.91214092793837,4.289327296249905,12.73100019079671,11.243688207282629
A02171,226.48251823432125,158.3191902025606,228.82752683415745,9.0,18.0,591.6666666666667,105.66575477213199,5.064613186340353,16.482986934825067,26.75817299198207
A02172,86.97261701887047,83.02227298410838,88.24700336074048,4.0,12.121212121212121,903.4343434343434,67.10067625907604,4.419108921003515,7.847255926270517,9.18962994792792
A02173,334.6210170793596,196.1332037627327,338.8955184708793,34.0,85.0,742.5,87.1583358299902,5.278794039433866,25.20854830680822,26.41524629801114
A02174,61.890378440705135,54.38836176112004,62.37069197926275,3.0,4.838709677419355,630.1075268817206,95.86060080616548,3.9961501927591474,7.638566558284897,8.631600074717001
A02175,308.1048839739797,205.49090052856258,312.87230347671914,7.0,20.588235294117645,866.3725490196077,73.70648429427894,5.325401753289554,22.753808806686177,23.71853780006041
A02176,17.32050807568878,19.65319811756337,17.299327775638105,1.0,1.7857142857142856,525.1190476190476,114.44246789966591,2.9782400791467345,4.998079131825589,3.742617641975342
A02177,434.1225237089154,337.18606798686756,441.06266266986796,27.0,84.375,910.4166666666667,78.89294689546065,5.8206349085092155,38.007411466127074,37.03645598025089
A02178,236.25607128057308,199.1682285548016,239.05749031417724,24.0,55.81395348837209,673.2558139534884,98.32707096962034,5.294149837222966,32.19644406247112,29.58284569207761
A02179,268.21896678164677,186.11118649176825,281.31042560764706,2.0,16.666666666666664,751.6666666666666,82.55549426240886,5.226344271953262,12.078350538704841,24.759803080944778
A02180,280.6688440137238,164.93024379613337,284.6066470808619,23.0,62.16216216216216,795.4954954954954,79.08856399030196,5.105522619638398,19.87716117532334,20.73302045455357
A02181,202.70990194814385,146.75165031502007,204.91444609903704,11.0,23.404255319148938,627.0921985815604,98.93889579080893,4.988741704403202,14.919734670088252,23.401925689230747
A02182,280.66922466706905,227.0179809164593,286.15290873847005,21.0,77.77777777777779,973.4567901234569,66.18245053428126,5.4250292254300945,21.630983416583693,23.320807170872797
A02183,866.3714658898991,560.0603652477267,885.8419148536324,23.0,95.83333333333334,1235.9722222222222,59.54263479971137,6.328044573004949,28.78589556383144,45.31334565438401
A02184,144.26249223781858,118.88865461061435,146.0999150759,14.0,34.146341463414636,721.7073170731708,85.83319348040573,4.778187379552865,17.41209226306027,16.473250554360217
A02185,431.5012553091049,334.8684008355166,438.8522124449369,25.0,80.64516129032258,947.0967741935484,73.96561456172876,5.813737621319026,32.809086487102746,35.35735839884541
A02186,293.19303847462663,222.8597050279475,295.2950979055035,36.0,51.42857142857142,836.4285714285713,78.19073804324573,5.406542448042457,25.589411962292477,26.644200430326777
A02187,111.40516644712271,105.57269378750674,112.05797270748667,3.0,4.761904761904762,947.5661375661377,64.73672340483616,4.659399756276485,13.011153811086576,11.141459113204965
A02188,271.1498150879366,217.46167465969597,274.3780327273028,19.0,46.34146341463415,709.0243902439025,94.79333892293519,5.382022626541036,34.09755235546584,30.670549229609676
